"Step","resnet-4 - val_loss","resnet-4 - val_loss__MIN","resnet-4 - val_loss__MAX","resnet-3 - val_loss","resnet-3 - val_loss__MIN","resnet-3 - val_loss__MAX","resnet-2 - val_loss","resnet-2 - val_loss__MIN","resnet-2 - val_loss__MAX","resnet-1 - val_loss","resnet-1 - val_loss__MIN","resnet-1 - val_loss__MAX","resnet-0 - val_loss","resnet-0 - val_loss__MIN","resnet-0 - val_loss__MAX","cnn2-4 - val_loss","cnn2-4 - val_loss__MIN","cnn2-4 - val_loss__MAX","cnn2-3 - val_loss","cnn2-3 - val_loss__MIN","cnn2-3 - val_loss__MAX","cnn2-2 - val_loss","cnn2-2 - val_loss__MIN","cnn2-2 - val_loss__MAX","cnn2-1 - val_loss","cnn2-1 - val_loss__MIN","cnn2-1 - val_loss__MAX","cnn2-0 - val_loss","cnn2-0 - val_loss__MIN","cnn2-0 - val_loss__MAX"
"12","0.01590959168970585","0.01590959168970585","0.01590959168970585","26.922115325927734","26.922115325927734","26.922115325927734","0.027244867756962776","0.027244867756962776","0.027244867756962776","29.56498146057129","29.56498146057129","29.56498146057129","0.021852552890777588","0.021852552890777588","0.021852552890777588","0.06658231467008591","0.06658231467008591","0.06658231467008591","0.059464722871780396","0.059464722871780396","0.059464722871780396","0.0521843247115612","0.0521843247115612","0.0521843247115612","0.05553377792239189","0.05553377792239189","0.05553377792239189","0.05329910293221474","0.05329910293221474","0.05329910293221474"
"13","0.024083245545625687","0.024083245545625687","0.024083245545625687","36.906707763671875","36.906707763671875","36.906707763671875","32.14548873901367","32.14548873901367","32.14548873901367","0.018811216577887535","0.018811216577887535","0.018811216577887535","41.83189010620117","41.83189010620117","41.83189010620117","0.04796641692519188","0.04796641692519188","0.04796641692519188","0.0506611093878746","0.0506611093878746","0.0506611093878746","0.03700895234942436","0.03700895234942436","0.03700895234942436","0.04568973556160927","0.04568973556160927","0.04568973556160927","0.0450519435107708","0.0450519435107708","0.0450519435107708"
"14","0.016365157440304756","0.016365157440304756","0.016365157440304756","32.3261833190918","32.3261833190918","32.3261833190918","39.637020111083984","39.637020111083984","39.637020111083984","28.904468536376953","28.904468536376953","28.904468536376953","46.65156555175781","46.65156555175781","46.65156555175781","0.048706989735364914","0.048706989735364914","0.048706989735364914","0.053603582084178925","0.053603582084178925","0.053603582084178925","0.04283411428332329","0.04283411428332329","0.04283411428332329","0.03980253264307976","0.03980253264307976","0.03980253264307976","0.04221125319600105","0.04221125319600105","0.04221125319600105"
"15","2.001972198486328","2.001972198486328","2.001972198486328","34.67051696777344","34.67051696777344","34.67051696777344","0.019513947889208794","0.019513947889208794","0.019513947889208794","31.070905685424805","31.070905685424805","31.070905685424805","43.72164535522461","43.72164535522461","43.72164535522461","0.0393952913582325","0.0393952913582325","0.0393952913582325","0.043716732412576675","0.043716732412576675","0.043716732412576675","0.04694901406764984","0.04694901406764984","0.04694901406764984","0.04607221111655235","0.04607221111655235","0.04607221111655235","0.04019229859113693","0.04019229859113693","0.04019229859113693"
"16","34.08791732788086","34.08791732788086","34.08791732788086","27.074756622314453","27.074756622314453","27.074756622314453","0.011437683366239071","0.011437683366239071","0.011437683366239071","34.53773880004883","34.53773880004883","34.53773880004883","9.019330024719238","9.019330024719238","9.019330024719238","0.04430153965950012","0.04430153965950012","0.04430153965950012","0.04211963340640068","0.04211963340640068","0.04211963340640068","0.04908980429172516","0.04908980429172516","0.04908980429172516","0.033511802554130554","0.033511802554130554","0.033511802554130554","0.03553696721792221","0.03553696721792221","0.03553696721792221"
"17","42.930885314941406","42.930885314941406","42.930885314941406","40.86073684692383","40.86073684692383","40.86073684692383","0.011787453666329384","0.011787453666329384","0.011787453666329384","37.22434997558594","37.22434997558594","37.22434997558594","32.47422409057617","32.47422409057617","32.47422409057617","0.04190174117684364","0.04190174117684364","0.04190174117684364","0.038780637085437775","0.038780637085437775","0.038780637085437775","0.033326566219329834","0.033326566219329834","0.033326566219329834","0.04024229198694229","0.04024229198694229","0.04024229198694229","0.03622811287641525","0.03622811287641525","0.03622811287641525"
"18","34.76580810546875","34.76580810546875","34.76580810546875","0.06281682848930359","0.06281682848930359","0.06281682848930359","0.011483948677778244","0.011483948677778244","0.011483948677778244","27.37795639038086","27.37795639038086","27.37795639038086","42.024681091308594","42.024681091308594","42.024681091308594","0.04502519965171814","0.04502519965171814","0.04502519965171814","0.042265117168426514","0.042265117168426514","0.042265117168426514","0.040463585406541824","0.040463585406541824","0.040463585406541824","0.044074125587940216","0.044074125587940216","0.044074125587940216","0.03172121196985245","0.03172121196985245","0.03172121196985245"
"19","0.010061565786600113","0.010061565786600113","0.010061565786600113","0.025401130318641663","0.025401130318641663","0.025401130318641663","0.010939588770270348","0.010939588770270348","0.010939588770270348","0.27815303206443787","0.27815303206443787","0.27815303206443787","0.038256846368312836","0.038256846368312836","0.038256846368312836","0.03687334433197975","0.03687334433197975","0.03687334433197975","0.03892167657613754","0.03892167657613754","0.03892167657613754","0.03757043555378914","0.03757043555378914","0.03757043555378914","0.042625993490219116","0.042625993490219116","0.042625993490219116","0.04455523565411568","0.04455523565411568","0.04455523565411568"
"20","0.01342331524938345","0.01342331524938345","0.01342331524938345","0.010526183061301708","0.010526183061301708","0.010526183061301708","0.011445384472608566","0.011445384472608566","0.011445384472608566","41.329593658447266","41.329593658447266","41.329593658447266","44.93807601928711","44.93807601928711","44.93807601928711","0.041006844490766525","0.041006844490766525","0.041006844490766525","0.046075280755758286","0.046075280755758286","0.046075280755758286","0.0341636948287487","0.0341636948287487","0.0341636948287487","0.043750111013650894","0.043750111013650894","0.043750111013650894","0.04416949301958084","0.04416949301958084","0.04416949301958084"
"21","0.009891536086797714","0.009891536086797714","0.009891536086797714","26.967933654785156","26.967933654785156","26.967933654785156","0.012249118648469448","0.012249118648469448","0.012249118648469448","45.15950393676758","45.15950393676758","45.15950393676758","33.862449645996094","33.862449645996094","33.862449645996094","0.04465112090110779","0.04465112090110779","0.04465112090110779","0.039944980293512344","0.039944980293512344","0.039944980293512344","0.028564076870679855","0.028564076870679855","0.028564076870679855","0.047359827905893326","0.047359827905893326","0.047359827905893326","0.03879694640636444","0.03879694640636444","0.03879694640636444"
"22","0.015184429474174976","0.015184429474174976","0.015184429474174976","0.010534229688346386","0.010534229688346386","0.010534229688346386","27.337753295898438","27.337753295898438","27.337753295898438","39.263275146484375","39.263275146484375","39.263275146484375","14.385098457336426","14.385098457336426","14.385098457336426","0.041040003299713135","0.041040003299713135","0.041040003299713135","0.047340795397758484","0.047340795397758484","0.047340795397758484","0.03114457055926323","0.03114457055926323","0.03114457055926323","0.0396931953728199","0.0396931953728199","0.0396931953728199","0.03822992742061615","0.03822992742061615","0.03822992742061615"
"23","29.438444137573242","29.438444137573242","29.438444137573242","0.010293363593518734","0.010293363593518734","0.010293363593518734","0.4878445267677307","0.4878445267677307","0.4878445267677307","32.427242279052734","32.427242279052734","32.427242279052734","30.925233840942383","30.925233840942383","30.925233840942383","0.04038936644792557","0.04038936644792557","0.04038936644792557","0.03583605960011482","0.03583605960011482","0.03583605960011482","0.03122882731258869","0.03122882731258869","0.03122882731258869","0.04487266018986702","0.04487266018986702","0.04487266018986702","0.036812663078308105","0.036812663078308105","0.036812663078308105"
"24","0.06409576535224915","0.06409576535224915","0.06409576535224915","0.011872880160808563","0.011872880160808563","0.011872880160808563","0.013144870288670063","0.013144870288670063","0.013144870288670063","0.013069150038063526","0.013069150038063526","0.013069150038063526","35.96231460571289","35.96231460571289","35.96231460571289","0.042696479707956314","0.042696479707956314","0.042696479707956314","0.044756703078746796","0.044756703078746796","0.044756703078746796","0.029728589579463005","0.029728589579463005","0.029728589579463005","0.043135710060596466","0.043135710060596466","0.043135710060596466","0.03266522288322449","0.03266522288322449","0.03266522288322449"
"25","0.011150442063808441","0.011150442063808441","0.011150442063808441","26.501577377319336","26.501577377319336","26.501577377319336","28.121530532836914","28.121530532836914","28.121530532836914","0.013264395296573639","0.013264395296573639","0.013264395296573639","35.06654739379883","35.06654739379883","35.06654739379883","0.040674883872270584","0.040674883872270584","0.040674883872270584","0.05133258178830147","0.05133258178830147","0.05133258178830147","0.039967987686395645","0.039967987686395645","0.039967987686395645","0.045340005308389664","0.045340005308389664","0.045340005308389664","0.03875929117202759","0.03875929117202759","0.03875929117202759"
"26","0.012922253459692001","0.012922253459692001","0.012922253459692001","0.013082979246973991","0.013082979246973991","0.013082979246973991","0.09156467020511627","0.09156467020511627","0.09156467020511627","0.01314613502472639","0.01314613502472639","0.01314613502472639","35.438018798828125","35.438018798828125","35.438018798828125","0.04405902698636055","0.04405902698636055","0.04405902698636055","0.05231719836592674","0.05231719836592674","0.05231719836592674","0.030406823381781578","0.030406823381781578","0.030406823381781578","0.03768204525113106","0.03768204525113106","0.03768204525113106","0.03483900800347328","0.03483900800347328","0.03483900800347328"
"27","0.010553988628089428","0.010553988628089428","0.010553988628089428","25.311344146728516","25.311344146728516","25.311344146728516","0.015237683430314064","0.015237683430314064","0.015237683430314064","0.012379312887787819","0.012379312887787819","0.012379312887787819","0.01261234749108553","0.01261234749108553","0.01261234749108553","0.05032339319586754","0.05032339319586754","0.05032339319586754","0.04242178425192833","0.04242178425192833","0.04242178425192833","0.02970188669860363","0.02970188669860363","0.02970188669860363","0.030337760224938393","0.030337760224938393","0.030337760224938393","0.04100552201271057","0.04100552201271057","0.04100552201271057"
"28","0.011445672251284122","0.011445672251284122","0.011445672251284122","0.012894531711935997","0.012894531711935997","0.012894531711935997","0.014141928404569626","0.014141928404569626","0.014141928404569626","0.012848691083490849","0.012848691083490849","0.012848691083490849","0.012811746448278427","0.012811746448278427","0.012811746448278427","0.052476923912763596","0.052476923912763596","0.052476923912763596","0.03558074310421944","0.03558074310421944","0.03558074310421944","0.0387151837348938","0.0387151837348938","0.0387151837348938","0.028108200058341026","0.028108200058341026","0.028108200058341026","0.03619809076189995","0.03619809076189995","0.03619809076189995"
"29","0.012693813070654869","0.012693813070654869","0.012693813070654869","16.83636474609375","16.83636474609375","16.83636474609375","0.01538530457764864","0.01538530457764864","0.01538530457764864","0.012394136749207973","0.012394136749207973","0.012394136749207973","0.16050244867801666","0.16050244867801666","0.16050244867801666","0.04676847159862518","0.04676847159862518","0.04676847159862518","0.043141238391399384","0.043141238391399384","0.043141238391399384","0.031005019322037697","0.031005019322037697","0.031005019322037697","0.027401095256209373","0.027401095256209373","0.027401095256209373","0.028284020721912384","0.028284020721912384","0.028284020721912384"
"30","0.012844881974160671","0.012844881974160671","0.012844881974160671","29.959014892578125","29.959014892578125","29.959014892578125","0.015350081026554108","0.015350081026554108","0.015350081026554108","42.16599655151367","42.16599655151367","42.16599655151367","24.177841186523438","24.177841186523438","24.177841186523438","0.03199824318289757","0.03199824318289757","0.03199824318289757","0.04174277186393738","0.04174277186393738","0.04174277186393738","0.02485177293419838","0.02485177293419838","0.02485177293419838","0.026562560349702835","0.026562560349702835","0.026562560349702835","0.026434825733304024","0.026434825733304024","0.026434825733304024"
"31","45.02804183959961","45.02804183959961","45.02804183959961","29.661100387573242","29.661100387573242","29.661100387573242","0.015492971986532211","0.015492971986532211","0.015492971986532211","0.01318339817225933","0.01318339817225933","0.01318339817225933","0.01322823017835617","0.01322823017835617","0.01322823017835617","0.028157183900475502","0.028157183900475502","0.028157183900475502","0.0453856885433197","0.0453856885433197","0.0453856885433197","0.027489831671118736","0.027489831671118736","0.027489831671118736","0.027003072202205658","0.027003072202205658","0.027003072202205658","0.026199664920568466","0.026199664920568466","0.026199664920568466"
"32","0.04591696709394455","0.04591696709394455","0.04591696709394455","0.01520985085517168","0.01520985085517168","0.01520985085517168","0.015124160796403885","0.015124160796403885","0.015124160796403885","50.32716751098633","50.32716751098633","50.32716751098633","30.994966506958008","30.994966506958008","30.994966506958008","0.027244405820965767","0.027244405820965767","0.027244405820965767","0.050191473215818405","0.050191473215818405","0.050191473215818405","0.031447358429431915","0.031447358429431915","0.031447358429431915","0.02774852328002453","0.02774852328002453","0.02774852328002453","0.02768193930387497","0.02768193930387497","0.02768193930387497"
"33","0.012538637965917587","0.012538637965917587","0.012538637965917587","29.310449600219727","29.310449600219727","29.310449600219727","0.01804906316101551","0.01804906316101551","0.01804906316101551","42.287757873535156","42.287757873535156","42.287757873535156","37.388668060302734","37.388668060302734","37.388668060302734","0.02776510640978813","0.02776510640978813","0.02776510640978813","0.048068318516016006","0.048068318516016006","0.048068318516016006","0.0349036268889904","0.0349036268889904","0.0349036268889904","0.027662549167871475","0.027662549167871475","0.027662549167871475","0.02546018362045288","0.02546018362045288","0.02546018362045288"
"34","0.013005455024540424","0.013005455024540424","0.013005455024540424","0.014196460135281086","0.014196460135281086","0.014196460135281086","0.015176612883806229","0.015176612883806229","0.015176612883806229","0.01279167179018259","0.01279167179018259","0.01279167179018259","0.014481608755886555","0.014481608755886555","0.014481608755886555","0.027589641511440277","0.027589641511440277","0.027589641511440277","0.04477710276842117","0.04477710276842117","0.04477710276842117","0.028680643066763878","0.028680643066763878","0.028680643066763878","0.026675280183553696","0.026675280183553696","0.026675280183553696","0.026113400235772133","0.026113400235772133","0.026113400235772133"
"35","0.01213890966027975","0.01213890966027975","0.01213890966027975","0.016121217980980873","0.016121217980980873","0.016121217980980873","0.014400049112737179","0.014400049112737179","0.014400049112737179","0.14392845332622528","0.14392845332622528","0.14392845332622528","0.013489670120179653","0.013489670120179653","0.013489670120179653","0.028360573574900627","0.028360573574900627","0.028360573574900627","0.035645559430122375","0.035645559430122375","0.035645559430122375","0.025658831000328064","0.025658831000328064","0.025658831000328064","0.026316706091165543","0.026316706091165543","0.026316706091165543","0.02772757224738598","0.02772757224738598","0.02772757224738598"
"36","0.018345661461353302","0.018345661461353302","0.018345661461353302","11.561586380004883","11.561586380004883","11.561586380004883","0.01483113132417202","0.01483113132417202","0.01483113132417202","0.014471190981566906","0.014471190981566906","0.014471190981566906","0.013958198949694633","0.013958198949694633","0.013958198949694633","0.02855256386101246","0.02855256386101246","0.02855256386101246","0.04194962605834007","0.04194962605834007","0.04194962605834007","0.028828507289290428","0.028828507289290428","0.028828507289290428","0.026834875345230103","0.026834875345230103","0.026834875345230103","0.02661038562655449","0.02661038562655449","0.02661038562655449"
"37","0.012074763886630535","0.012074763886630535","0.012074763886630535","0.014234279282391071","0.014234279282391071","0.014234279282391071","0.014709336683154106","0.014709336683154106","0.014709336683154106","0.012984693981707096","0.012984693981707096","0.012984693981707096","27.4373779296875","27.4373779296875","27.4373779296875","0.028916537761688232","0.028916537761688232","0.028916537761688232","0.04766837880015373","0.04766837880015373","0.04766837880015373","0.026138726621866226","0.026138726621866226","0.026138726621866226","0.026158807799220085","0.026158807799220085","0.026158807799220085","0.026762308552861214","0.026762308552861214","0.026762308552861214"
"38","0.014547839760780334","0.014547839760780334","0.014547839760780334","8.88322925567627","8.88322925567627","8.88322925567627","0.014476694166660309","0.014476694166660309","0.014476694166660309","0.012791639193892479","0.012791639193892479","0.012791639193892479","0.014077586121857166","0.014077586121857166","0.014077586121857166","0.027400348335504532","0.027400348335504532","0.027400348335504532","0.043853286653757095","0.043853286653757095","0.043853286653757095","0.031793009489774704","0.031793009489774704","0.031793009489774704","0.02744959481060505","0.02744959481060505","0.02744959481060505","0.02584300935268402","0.02584300935268402","0.02584300935268402"
"39","0.011835531331598759","0.011835531331598759","0.011835531331598759","0.01414466556161642","0.01414466556161642","0.01414466556161642","0.014654071070253849","0.014654071070253849","0.014654071070253849","0.012840214185416698","0.012840214185416698","0.012840214185416698","0.014094971120357513","0.014094971120357513","0.014094971120357513","0.029095392674207687","0.029095392674207687","0.029095392674207687","0.03164273500442505","0.03164273500442505","0.03164273500442505","0.03755633160471916","0.03755633160471916","0.03755633160471916","0.028586719185113907","0.028586719185113907","0.028586719185113907","0.028834817931056023","0.028834817931056023","0.028834817931056023"
"40","0.01168003398925066","0.01168003398925066","0.01168003398925066","0.014192710630595684","0.014192710630595684","0.014192710630595684","0.01439120527356863","0.01439120527356863","0.01439120527356863","0.012762901373207569","0.012762901373207569","0.012762901373207569","0.013927758671343327","0.013927758671343327","0.013927758671343327","0.02652505412697792","0.02652505412697792","0.02652505412697792","0.029563961550593376","0.029563961550593376","0.029563961550593376","0.03062007762491703","0.03062007762491703","0.03062007762491703","0.027247125282883644","0.027247125282883644","0.027247125282883644","0.02572423778474331","0.02572423778474331","0.02572423778474331"
"41","1.4498660564422607","1.4498660564422607","1.4498660564422607","0.015456466935575008","0.015456466935575008","0.015456466935575008","0.014315200969576836","0.014315200969576836","0.014315200969576836","0.012957092374563217","0.012957092374563217","0.012957092374563217","0.013910177163779736","0.013910177163779736","0.013910177163779736","0.027135711163282394","0.027135711163282394","0.027135711163282394","0.030390989035367966","0.030390989035367966","0.030390989035367966","0.025481242686510086","0.025481242686510086","0.025481242686510086","0.028857193887233734","0.028857193887233734","0.028857193887233734","0.02476951666176319","0.02476951666176319","0.02476951666176319"
"42","0.012301208451390266","0.012301208451390266","0.012301208451390266","0.03250490874052048","0.03250490874052048","0.03250490874052048","0.014364409260451794","0.014364409260451794","0.014364409260451794","0.013163194060325623","0.013163194060325623","0.013163194060325623","0.01395901944488287","0.01395901944488287","0.01395901944488287","0.0277634896337986","0.0277634896337986","0.0277634896337986","0.030081195756793022","0.030081195756793022","0.030081195756793022","0.022972626611590385","0.022972626611590385","0.022972626611590385","0.02712872251868248","0.02712872251868248","0.02712872251868248","0.028380267322063446","0.028380267322063446","0.028380267322063446"
"43","0.011480099521577358","0.011480099521577358","0.011480099521577358","0.014231216162443161","0.014231216162443161","0.014231216162443161","0.014413351193070412","0.014413351193070412","0.014413351193070412","0.013357920572161674","0.013357920572161674","0.013357920572161674","0.014318771660327911","0.014318771660327911","0.014318771660327911","0.02836337499320507","0.02836337499320507","0.02836337499320507","0.030915627256035805","0.030915627256035805","0.030915627256035805","0.022284241393208504","0.022284241393208504","0.022284241393208504","0.02759358286857605","0.02759358286857605","0.02759358286857605","0.024923281744122505","0.024923281744122505","0.024923281744122505"
"44","0.011497072875499725","0.011497072875499725","0.011497072875499725","0.014289858750998974","0.014289858750998974","0.014289858750998974","0.014384365640580654","0.014384365640580654","0.014384365640580654","0.012907503172755241","0.012907503172755241","0.012907503172755241","0.31837698817253113","0.31837698817253113","0.31837698817253113","0.027178848162293434","0.027178848162293434","0.027178848162293434","0.03129797801375389","0.03129797801375389","0.03129797801375389","0.022267095744609833","0.022267095744609833","0.022267095744609833","0.02761669270694256","0.02761669270694256","0.02761669270694256","0.02589299902319908","0.02589299902319908","0.02589299902319908"
"45","0.011537600308656693","0.011537600308656693","0.011537600308656693","0.014347286894917488","0.014347286894917488","0.014347286894917488","","","","0.012885212898254395","0.012885212898254395","0.012885212898254395","0.01931835524737835","0.01931835524737835","0.01931835524737835","0.028056466951966286","0.028056466951966286","0.028056466951966286","0.03169446438550949","0.03169446438550949","0.03169446438550949","0.023024078458547592","0.023024078458547592","0.023024078458547592","0.028906231746077538","0.028906231746077538","0.028906231746077538","0.027601877227425575","0.027601877227425575","0.027601877227425575"
"46","0.011533459648489952","0.011533459648489952","0.011533459648489952","0.014323652721941471","0.014323652721941471","0.014323652721941471","","","","0.013335555791854858","0.013335555791854858","0.013335555791854858","0.013788455165922642","0.013788455165922642","0.013788455165922642","0.02756773680448532","0.02756773680448532","0.02756773680448532","0.02934950590133667","0.02934950590133667","0.02934950590133667","0.02197020873427391","0.02197020873427391","0.02197020873427391","0.029743395745754242","0.029743395745754242","0.029743395745754242","0.028577355667948723","0.028577355667948723","0.028577355667948723"
"47","","","","0.014307688921689987","0.014307688921689987","0.014307688921689987","","","","0.01283858623355627","0.01283858623355627","0.01283858623355627","0.018678629770874977","0.018678629770874977","0.018678629770874977","0.028522882610559464","0.028522882610559464","0.028522882610559464","0.030666494742035866","0.030666494742035866","0.030666494742035866","0.02220458909869194","0.02220458909869194","0.02220458909869194","0.029797818511724472","0.029797818511724472","0.029797818511724472","0.02707516774535179","0.02707516774535179","0.02707516774535179"
"48","","","","0.014363761991262436","0.014363761991262436","0.014363761991262436","","","","0.012871832586824894","0.012871832586824894","0.012871832586824894","0.013522922992706299","0.013522922992706299","0.013522922992706299","0.026619186624884605","0.026619186624884605","0.026619186624884605","0.029062604531645775","0.029062604531645775","0.029062604531645775","0.02118956856429577","0.02118956856429577","0.02118956856429577","0.02887113019824028","0.02887113019824028","0.02887113019824028","0.027599245309829712","0.027599245309829712","0.027599245309829712"
